model_name,num_parameters,lookback_window,epoch,training_loss,validation_loss,validation_horizon,validation_rmse,validation_mse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,lookback,target_lags,target_mas,feature_lags,step_size,variate,patch_len,stride,d_model,num_encoder_layers,num_attention_heads,dim_ff,dropout,dropout_head_fc,use_norm,activation,learning_rate,seed
patchtst_20260422_043442,964147,720,13,0.08323839584241502,0.10601599,48,441.7461085172326,195139.6243901186,50.85304641723633,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,14,0.08194599734522083,0.10546724,48,440.287899579309,193853.4345159597,50.8596453666687,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,15,0.0808260218252049,0.104072206,48,437.0808982277672,191039.7115955918,50.92732334136963,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,16,0.07973147817894308,0.103324376,48,436.38236297539044,190429.56671598542,50.8401997089386,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,17,0.07873230340091865,0.10331335,48,436.40065088229136,190445.52809048755,50.74945902824402,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,18,0.07778436658016914,0.101873785,48,432.2975137420541,186881.14038756143,51.03491973876953,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,19,0.07674815079120216,0.100465596,48,431.1347071464075,185877.13570621857,50.744075298309326,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,20,0.0756719112065933,0.1005645,48,432.61760405160646,187157.99133535253,50.82027888298035,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,21,0.07453315791275915,0.09802824,48,426.0369154440383,181507.45332107064,50.66399145126343,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,22,0.07334315160730295,0.09824887,48,427.34458756298955,182623.39651938164,50.94102120399475,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,23,0.07210229318402277,0.097464286,48,425.8594730480794,181356.29078478788,50.97432589530945,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,24,0.07081651913092608,0.09691622,48,425.3711352608794,180940.60271312937,50.681859731674194,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,25,0.06963373534907966,0.09661689,48,424.483896245873,180186.57817207708,50.414024353027344,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,26,0.06852314381186897,0.09545285,48,422.01958105649436,178100.526795099,50.828967809677124,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,27,0.06754584616685368,0.096563004,48,422.92269777357757,178863.6082920808,50.57404685020447,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,28,0.06658135563617683,0.09502435,48,420.4062474712407,176741.41291285006,50.83632254600525,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,29,0.06579258660559666,0.09500739,48,422.68266440789955,178660.63479096102,50.666144609451294,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,30,0.06494795298191858,0.09327197,48,417.8261423174959,174578.68520392035,50.96768569946289,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,31,0.0642320838474662,0.09364888,48,417.58043377373804,174373.4186706632,51.43165111541748,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,32,0.06355291066307836,0.09496344,48,424.33411423118883,180059.4405003676,52.93391537666321,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,33,0.06293486318553637,0.094354935,48,420.9794263957184,177223.67744846808,51.876967906951904,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,34,0.06230338725094561,0.09351868,48,418.4012121731286,175059.5743479434,51.959280014038086,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,35,0.06173901659235707,0.09342023,48,419.1585864712774,175693.92061259932,52.647414445877075,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,36,0.06120203564815229,0.0923833,48,414.94655506854593,172180.64356325383,51.18653893470764,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,37,0.060647532654065944,0.09429029,48,421.5927106219964,177740.4136496024,51.60299372673035,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,38,0.060094433456785695,0.092408895,48,415.09495128808965,172303.8185848615,51.12264537811279,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,39,0.059601514494662666,0.09145101,48,413.35646672797037,170863.56858583167,51.668219327926636,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,40,0.05906320511777767,0.091336004,48,415.2771354463345,172455.09922451328,50.88945126533508,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,41,0.05863158097928684,0.09182712,48,416.62776332821505,173578.69317587116,51.111735582351685,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,42,0.05814196231464545,0.09162136,48,415.5219882076937,172658.52268407476,51.151174783706665,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,43,0.0576496963152019,0.09281469,48,415.20496453121456,172395.16257136714,51.22679090499878,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,44,0.05722236736366189,0.09124934,48,413.71146000761536,171157.17214163273,51.186124086380005,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,45,0.0568329804057298,0.09114501,48,413.7646962147629,171201.22383369505,50.68366074562073,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,46,0.05636814927174373,0.09175203,48,417.01742242677614,173903.53060747226,50.82032561302185,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,47,0.05599032243437523,0.09193355,48,415.23272855690226,172418.21886481007,51.01349329948425,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,48,0.05556930214658751,0.09172379,48,415.62087039660634,172740.70790923265,50.92032265663147,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,49,0.05519838954231804,0.092937745,48,416.8838712105122,173792.16207546295,50.73421382904053,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,50,0.05480793061845945,0.09173427,48,414.8141361811055,172070.76757567673,51.031386613845825,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,51,0.054460666727622196,0.091649555,48,414.2338707907618,171589.69971029751,50.99511480331421,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,52,0.05404020724490197,0.09299206,48,419.6250466873965,176085.17980739966,50.739253282547,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,53,0.053714722319307684,0.09274951,48,417.52843352535075,174329.99280213323,50.84834361076355,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,54,0.05345705011632151,0.091918886,48,415.9009313811146,172973.5847236786,51.001798152923584,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_043442,964147,720,55,0.0531189355398934,0.09306959,48,419.7070960628545,176154.04648551415,50.642964363098145,patchtst,LOG_TOTALDEMAND,True,[],True,48,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
