model_name,num_parameters,lookback_window,epoch,training_loss,validation_loss,validation_horizon,validation_rmse,validation_mse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,lookback,target_lags,target_mas,feature_lags,step_size,variate,patch_len,stride,d_model,num_encoder_layers,num_attention_heads,dim_ff,dropout,dropout_head_fc,use_norm,activation,learning_rate,seed
patchtst_20260422_040329,663091,336,22,0.07482913453222588,0.09745547,48,427.92161870841574,183116.91175803074,49.10893678665161,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,23,0.07340616771109953,0.095657945,48,423.493428598757,179346.6840663305,49.030760765075684,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,24,0.07220311334646347,0.0957805,48,424.3410132167784,180065.29549784207,48.61430358886719,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,25,0.07113997318908141,0.09543192,48,424.9020331521049,180541.73777679243,48.97905230522156,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,26,0.07010188607855497,0.09461683,48,422.2789913742808,178319.5465560799,49.14477801322937,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,27,0.0693072438337407,0.09244151,48,417.01057943975025,173897.82336467624,48.94888782501221,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,28,0.06847104756770044,0.093401425,48,419.65422801022186,176109.67108685526,48.8622989654541,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,29,0.06767788092106344,0.09383094,48,420.60639212067815,176909.73709277366,49.088197231292725,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,30,0.06700573926980057,0.093992256,48,421.0469431787218,177280.52836014578,48.9388313293457,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,31,0.06633470399062312,0.09268651,48,417.9237675678546,174660.27549811016,48.80185270309448,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,32,0.06571164837022592,0.094534844,48,421.99775802361216,178082.10777695515,49.32020354270935,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,33,0.06520784077123132,0.0967227,48,428.0823949122196,183254.53683378157,49.217024087905884,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,34,0.06457085174857012,0.094877146,48,423.88965404011384,179682.4388022474,50.3287889957428,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,35,0.06416135908601041,0.09351406,48,420.5773031918335,176885.26796011545,50.446563959121704,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,36,0.06360945626262927,0.09261731,48,417.55722761363535,174354.03833238527,50.6286346912384,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_040329,663091,336,37,0.06312669656909248,0.09285816,48,417.6332235309082,174417.50939681754,49.82333040237427,patchtst,LOG_TOTALDEMAND,True,[],True,48,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
