model_name,order,seasonal_order,training_aic,validation_horizon,validation_iters,validation_mae,validation_mse,validation_rmse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,training_size,target_lags,target_mas,feature_lags,step_size,p,d,q,P,D,Q,seasonality_period,enforce_stationarity,enforce_invertibility
sarimax_20260417_134746,"(5, 0, 0)","(1, 1, 1, 48)",-4451.633111147233,48,48,341.6102196783047,242050.86917356207,491.9866554832174,262.2800190448761,SARIMAX,LOG_TOTALDEMAND,True,"['demand_1_week_ago', 'demand_1_year_ago', 'TEMPERATURE', 'TEMP_SQUARED', 'IS_WEEKEND']",True,48,1440,[],[],[],48,"[5, 4, 3]",[0],[0],[1],[1],[1],48,True,True
