model_name,order,seasonal_order,training_aic,validation_horizon,validation_iters,validation_mae,validation_mse,validation_rmse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,training_size,target_lags,target_mas,feature_lags,step_size,p,d,q,P,D,Q,seasonality_period,enforce_stationarity,enforce_invertibility
sarimax_20260417_133932,"(5, 0, 0)","(1, 1, 1, 48)",-2091.511569019287,48,48,355.3131355031817,264494.292722462,514.2900861600017,146.06567645072937,SARIMAX,LOG_TOTALDEMAND,True,"['demand_1_week_ago', 'demand_1_year_ago', 'TEMPERATURE', 'TEMP_SQUARED', 'IS_WEEKEND']",True,48,720,[],[],[],48,"[5, 4, 3]",[0],[0],[1],[1],[1],48,True,True
sarimax_20260417_133932,"(4, 0, 0)","(1, 1, 1, 48)",-2101.86321871764,48,48,352.4335532973559,256202.3273425186,506.16432839792117,116.79765796661377,SARIMAX,LOG_TOTALDEMAND,True,"['demand_1_week_ago', 'demand_1_year_ago', 'TEMPERATURE', 'TEMP_SQUARED', 'IS_WEEKEND']",True,48,720,[],[],[],48,"[5, 4, 3]",[0],[0],[1],[1],[1],48,True,True
