model_name,order,seasonal_order,training_aic,validation_horizon,validation_iters,validation_mae,validation_mse,validation_rmse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,training_size,target_lags,target_mas,feature_lags,step_size,p,d,q,P,D,Q,seasonality_period,enforce_stationarity,enforce_invertibility
sarimax_20260418_073033,"(5, 0, 0)","(1, 1, 1, 48)",-18319.48628541705,720,48,505.6285793619857,500357.51073656353,707.3595342798197,1053.3915593624115,SARIMAX,LOG_TOTALDEMAND,True,"['demand_1_week_ago', 'demand_1_year_ago', 'TEMPERATURE', 'TEMP_SQUARED', 'IS_WEEKEND']",True,720,5760,[],[],[],48,[5],[0],[0],[1],[1],[1],48,True,True
