model_name,order,seasonal_order,training_aic,validation_horizon,validation_iters,validation_mae,validation_mse,validation_rmse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,training_size,target_lags,target_mas,feature_lags,step_size,p,d,q,P,D,Q,seasonality_period,enforce_stationarity,enforce_invertibility
sarimax_20260417_194054,"(5, 0, 0)","(1, 1, 1, 48)",-36386.78351639124,48,48,349.5422926286802,262825.7865479514,512.6653748284074,1921.3511145114899,SARIMAX,LOG_TOTALDEMAND,True,"['demand_1_week_ago', 'demand_1_year_ago', 'TEMPERATURE', 'TEMP_SQUARED', 'IS_WEEKEND']",True,48,11520,[],[],[],48,[5],[0],[0],[1],[1],[1],48,True,True
