model_name,order,seasonal_order,training_aic,validation_horizon,validation_iters,validation_mae,validation_mse,validation_rmse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,training_size,target_lags,target_mas,feature_lags,step_size,p,d,q,P,D,Q,seasonality_period,enforce_stationarity,enforce_invertibility
sarimax_20260418_011426,"(3, 0, 0)","(1, 1, 1, 48)",-2119.7679866869785,336,48,466.76790229627915,433372.2087399291,658.3101159331588,118.32759213447571,SARIMAX,LOG_TOTALDEMAND,True,"['demand_1_week_ago', 'demand_1_year_ago', 'TEMPERATURE', 'TEMP_SQUARED', 'IS_WEEKEND']",True,336,720,[],[],[],48,"[3, 4, 5]",[0],[0],[1],[1],[1],48,True,True
sarimax_20260418_011426,"(4, 0, 0)","(1, 1, 1, 48)",-2101.86321871764,336,48,459.25184674553407,425081.96928221424,651.9831050588767,121.95495676994324,SARIMAX,LOG_TOTALDEMAND,True,"['demand_1_week_ago', 'demand_1_year_ago', 'TEMPERATURE', 'TEMP_SQUARED', 'IS_WEEKEND']",True,336,720,[],[],[],48,"[3, 4, 5]",[0],[0],[1],[1],[1],48,True,True
