model_name,order,seasonal_order,training_aic,validation_horizon,validation_iters,validation_mae,validation_mse,validation_rmse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,training_size,target_lags,target_mas,feature_lags,step_size,p,d,q,P,D,Q,seasonality_period,enforce_stationarity,enforce_invertibility
sarimax_20260418_013840,"(3, 0, 0)","(1, 1, 1, 48)",-9179.397566213245,336,48,482.80063384505996,456113.61497440015,675.3618400342147,401.66020798683167,SARIMAX,LOG_TOTALDEMAND,True,"['demand_1_week_ago', 'demand_1_year_ago', 'TEMPERATURE', 'TEMP_SQUARED', 'IS_WEEKEND']",True,336,2880,[],[],[],48,"[3, 4, 5]",[0],[0],[1],[1],[1],48,True,True
