file_name,rmse,mse,mae,mape,r2,within_tol_acc,total_epochs_run,best_epoch,early_stop_epoch,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,lookback,target_lags,target_mas,feature_lags,step_size,forecast_last_step_only,hidden_size,num_layers,dropout,learning_rate,use_mlp_head,mlp_hidden_size,num_attention_heads
biLSTM_20260412_011518_bilstm_test_metrics.csv,620.5571641122805,385091.1939310758,440.3162247521312,5.813247355743542,0.7315000152035671,82.09123757904246,71,61,71,bilstm,LOG_TOTALDEMAND,True,"['TEMPERATURE', 'LOG_TOTALDEMAND_lag_48', 'LOG_TOTALDEMAND_lag_336']",True,48,168,"[48, 336]",[],[],48,False,128,2,0.2,1e-05,True,64,4
biLSTM_20260412_015622_bilstm_test_metrics.csv,844.0263579415797,712380.4929001277,620.4959764456444,7.978687870533017,0.5038894469417341,71.49281160551652,33,23,33,bilstm,LOG_TOTALDEMAND,True,"['TEMPERATURE', 'LOG_TOTALDEMAND_lag_48', 'LOG_TOTALDEMAND_lag_336']",True,336,336,"[48, 336]",[],[],48,False,128,2,0.2,1e-05,True,64,4
biLSTM_20260412_022959_bilstm_test_metrics.csv,849.2231268413167,721179.919162143,629.3759457242893,8.189293067509428,0.4996940600074402,70.25936157151627,41,31,41,bilstm,LOG_TOTALDEMAND,True,"['TEMPERATURE', 'LOG_TOTALDEMAND_lag_48', 'LOG_TOTALDEMAND_lag_336']",True,720,720,"[48, 336]",[],[],48,False,128,2,0.2,1e-05,True,64,4
biLSTM_20260412_034324_bilstm_test_metrics.csv,552.4863346995331,305241.1500297245,379.8720716236904,4.866042955193263,0.7870147733089197,87.38741282434988,48,38,48,bilstm,LOG_TOTALDEMAND,True,"['TEMPERATURE', 'LOG_TOTALDEMAND_lag_48', 'LOG_TOTALDEMAND_lag_336']",True,48,168,"[48, 336]",[],[],48,True,128,2,0.2,1e-05,True,64,4
biLSTM_20260412_041950_bilstm_test_metrics.csv,687.505309371689,472663.5504142618,483.1587789912976,6.134830398266967,0.6703602960428714,81.34589655270574,22,12,22,bilstm,LOG_TOTALDEMAND,True,"['TEMPERATURE', 'LOG_TOTALDEMAND_lag_48', 'LOG_TOTALDEMAND_lag_336']",True,336,336,"[48, 336]",[],[],48,True,128,2,0.2,1e-05,True,64,4
biLSTM_20260412_044800_bilstm_test_metrics.csv,822.3056345365978,676186.5565906368,619.8769913512874,8.14347736828259,0.530648691687363,69.50352568714922,30,20,30,bilstm,LOG_TOTALDEMAND,True,"['TEMPERATURE', 'LOG_TOTALDEMAND_lag_48', 'LOG_TOTALDEMAND_lag_336']",True,720,720,"[48, 336]",[],[],48,True,128,2,0.2,1e-05,True,64,4
