epoch,train_loss,val_loss,best_epoch,early_stop_epoch
1,0.9005578821446528,0.666151762008667,50,60
2,0.5428959099687939,0.3333154022693634,50,60
3,0.3013440627847534,0.2867211401462555,50,60
4,0.24394057748613254,0.24542859196662903,50,60
5,0.21527498207822063,0.2185041755437851,50,60
6,0.19859067499604133,0.20581772923469543,50,60
7,0.18614384417612242,0.19730998575687408,50,60
8,0.17597658354538676,0.17656196653842926,50,60
9,0.16729420956158236,0.17168985307216644,50,60
10,0.15899574800805308,0.1636684089899063,50,60
11,0.1516582170289153,0.15447521209716797,50,60
12,0.14494494043862707,0.14897464215755463,50,60
13,0.13915007319972897,0.14462091028690338,50,60
14,0.13422938406451818,0.13951748609542847,50,60
15,0.13006751920956353,0.13677096366882324,50,60
16,0.12622943695604338,0.1350780874490738,50,60
17,0.12304229921271892,0.1347435563802719,50,60
18,0.12068009179264429,0.12914639711380005,50,60
19,0.11792649789338681,0.12728235125541687,50,60
20,0.11539315998851014,0.12835870683193207,50,60
21,0.11340601300716596,0.12412161380052567,50,60
22,0.11165027955180806,0.12279391288757324,50,60
23,0.10988430656697168,0.12430565804243088,50,60
24,0.10792379182725079,0.12120534479618073,50,60
25,0.10633680156916843,0.12120924144983292,50,60
26,0.10406973140072177,0.11868315935134888,50,60
27,0.10254305564300834,0.116921566426754,50,60
28,0.10077928915691815,0.1152510717511177,50,60
29,0.09906941630429623,0.11328259855508804,50,60
30,0.09761243659400033,0.11522571742534637,50,60
31,0.09616531699952761,0.11321306973695755,50,60
32,0.09461033342706773,0.11127372086048126,50,60
33,0.0932214340099316,0.11108746379613876,50,60
34,0.09204952464047109,0.10972484946250916,50,60
35,0.09079991401475851,0.10787574201822281,50,60
36,0.08965551586743085,0.10715419799089432,50,60
37,0.08820416499922962,0.10656442493200302,50,60
38,0.08740017121191004,0.10584717988967896,50,60
39,0.08636761119135315,0.10570681840181351,50,60
40,0.0853342518535647,0.1058005690574646,50,60
41,0.08420359216738406,0.10595634579658508,50,60
42,0.08323483235966972,0.1044633761048317,50,60
43,0.08242273195461736,0.10385005176067352,50,60
44,0.08167553034578864,0.10300711542367935,50,60
45,0.08083400984811193,0.10248139500617981,50,60
46,0.0800601835891017,0.10326407849788666,50,60
47,0.07922297419355986,0.10399974882602692,50,60
48,0.078501119538581,0.10281909257173538,50,60
49,0.07787068074887857,0.1033661887049675,50,60
50,0.07719269648926791,0.10184817761182785,50,60
51,0.07623408132247265,0.10374616831541061,50,60
52,0.07575421109541741,0.10440079867839813,50,60
53,0.07505076349323832,0.1019768938422203,50,60
54,0.07445447876302463,0.1019228920340538,50,60
55,0.07367413053615757,0.10400035232305527,50,60
56,0.07330211777567645,0.1035943552851677,50,60
57,0.07258465273021192,0.10279493778944016,50,60
58,0.07183075627975018,0.1064148098230362,50,60
59,0.07161155142781798,0.10572648793458939,50,60
60,0.07116712516715618,0.10752072930335999,50,60
