epoch,train_loss,val_loss,best_epoch,early_stop_epoch
1,0.9048657484955362,0.6213772296905518,49,59
2,0.5142165515313122,0.34712088108062744,49,59
3,0.2933676161424549,0.2655140459537506,49,59
4,0.2370615854609986,0.23404644429683685,49,59
5,0.21169724874470397,0.2189074456691742,49,59
6,0.19620655179313834,0.2042187750339508,49,59
7,0.18518489532953414,0.19915826618671417,49,59
8,0.17516750001991252,0.18770831823349,49,59
9,0.16695697835729656,0.1786346435546875,49,59
10,0.16042876949626636,0.1721317023038864,49,59
11,0.15456682609416578,0.16198526322841644,49,59
12,0.14942256790942468,0.15918543934822083,49,59
13,0.14449387623867366,0.1540616899728775,49,59
14,0.13955027002240553,0.15140515565872192,49,59
15,0.1353095041219827,0.1448497623205185,49,59
16,0.13036405315412022,0.14023686945438385,49,59
17,0.1265992386722854,0.13693071901798248,49,59
18,0.12263033202691417,0.13468308746814728,49,59
19,0.11936661601401309,0.12938934564590454,49,59
20,0.1164581888220346,0.12580712139606476,49,59
21,0.11375017344833362,0.12401312589645386,49,59
22,0.11124697511598068,0.12398231029510498,49,59
23,0.1088699015999433,0.11909597367048264,49,59
24,0.10670497149584968,0.1196189895272255,49,59
25,0.10435485489503844,0.1172858253121376,49,59
26,0.10270673708915531,0.11477277427911758,49,59
27,0.10074658542207615,0.11346735805273056,49,59
28,0.09900503194094248,0.11308500170707703,49,59
29,0.09730754269132949,0.10984329134225845,49,59
30,0.09572310830567528,0.10856976360082626,49,59
31,0.09436666390659397,0.1072896271944046,49,59
32,0.09302243878994836,0.1052832379937172,49,59
33,0.09160370759286338,0.10530462861061096,49,59
34,0.09034738144653746,0.1041470542550087,49,59
35,0.08901721319645829,0.10302410274744034,49,59
36,0.08829507299437285,0.10280241817235947,49,59
37,0.0871162995378642,0.10151316225528717,49,59
38,0.08610418131973514,0.10180769860744476,49,59
39,0.08496861856185726,0.09852420538663864,49,59
40,0.08420708807988131,0.10060706734657288,49,59
41,0.08320938241035042,0.09996186196804047,49,59
42,0.0826394745641349,0.10065844655036926,49,59
43,0.08178404218036328,0.09898792207241058,49,59
44,0.08081461501306286,0.09871796518564224,49,59
45,0.08014278798399492,0.09878478199243546,49,59
46,0.07942148301679154,0.09794585406780243,49,59
47,0.07889189597557156,0.09742580354213715,49,59
48,0.07785482962652503,0.09859300404787064,49,59
49,0.0773418325298911,0.09666524827480316,49,59
50,0.07658737718686336,0.09874044358730316,49,59
51,0.07609339190111385,0.09718254953622818,49,59
52,0.07542471457284623,0.09845168143510818,49,59
53,0.07462062089402416,0.09829540550708771,49,59
54,0.07400040261726083,0.0983930453658104,49,59
55,0.07356559252650587,0.09684349596500397,49,59
56,0.0729093120070533,0.09825252741575241,49,59
57,0.07232272367235348,0.09694158285856247,49,59
58,0.07155760543526975,0.09775030612945557,49,59
59,0.07124230300986081,0.09793863445520401,49,59
