epoch,train_loss,val_loss,best_epoch,early_stop_epoch
1,0.8760898004266012,0.6175699830055237,48,58
2,0.468851468505151,0.3163903057575226,48,58
3,0.28019703130310386,0.2592090666294098,48,58
4,0.23097009623288564,0.23809164762496948,48,58
5,0.20956305523696322,0.21668575704097748,48,58
6,0.19451090017674832,0.2031431794166565,48,58
7,0.18221072424784035,0.18900662660598755,48,58
8,0.17189625844698023,0.18083958327770233,48,58
9,0.16396303768396459,0.17388767004013062,48,58
10,0.1576318578661896,0.16733869910240173,48,58
11,0.15200287067726378,0.16401098668575287,48,58
12,0.14685948078208644,0.15623417496681213,48,58
13,0.14179011580338086,0.1540653109550476,48,58
14,0.13720258718606065,0.1488940715789795,48,58
15,0.13324509210666166,0.1439024806022644,48,58
16,0.12944287107882596,0.14054039120674133,48,58
17,0.12569472414521357,0.14041991531848907,48,58
18,0.12270358605277895,0.13409854471683502,48,58
19,0.11981103683659622,0.13377082347869873,48,58
20,0.11721550215098855,0.13047794997692108,48,58
21,0.11424837286123944,0.1295935958623886,48,58
22,0.11213698916806379,0.12704388797283173,48,58
23,0.11026528270254149,0.12465579807758331,48,58
24,0.10828595723588492,0.1218421459197998,48,58
25,0.10614204023818996,0.11951950937509537,48,58
26,0.10415897785865276,0.11729266494512558,48,58
27,0.10247226608209674,0.1169004961848259,48,58
28,0.10044210489371684,0.12079121172428131,48,58
29,0.09886085691198888,0.11426597833633423,48,58
30,0.09730324402960847,0.11458269506692886,48,58
31,0.09528516238267104,0.11322301626205444,48,58
32,0.09376764875880916,0.11543209105730057,48,58
33,0.0925723972835043,0.11091922968626022,48,58
34,0.09090001219995483,0.11019867658615112,48,58
35,0.08943422115539505,0.11104575544595718,48,58
36,0.08781130973672675,0.10936541110277176,48,58
37,0.08663042079174622,0.11066629737615585,48,58
38,0.08549533973338741,0.10982298851013184,48,58
39,0.08429984115241267,0.1068757101893425,48,58
40,0.08338429191130281,0.10955626517534256,48,58
41,0.08203736026044921,0.11035935580730438,48,58
42,0.08119008839543222,0.10979188233613968,48,58
43,0.08028748938192133,0.11181296408176422,48,58
44,0.07911109015217822,0.10880324244499207,48,58
45,0.07839390211846907,0.11220958083868027,48,58
46,0.07769217308973152,0.11171901971101761,48,58
47,0.07702537204141828,0.10884865373373032,48,58
48,0.07625016022155172,0.10381875187158585,48,58
49,0.07522151534093466,0.10998548567295074,48,58
50,0.07479989237673051,0.11030127108097076,48,58
51,0.07393974968184831,0.1110880970954895,48,58
52,0.07327301250920266,0.1119074895977974,48,58
53,0.07250978550065314,0.11254436522722244,48,58
54,0.07183715065916878,0.1095820963382721,48,58
55,0.07130018001698639,0.11075492203235626,48,58
56,0.07080225234958003,0.11088383942842484,48,58
57,0.06998449489449192,0.10941963642835617,48,58
58,0.06951021179899934,0.1099129468202591,48,58
