epoch,train_loss,val_loss,best_epoch,early_stop_epoch
1,0.933473410048637,0.7481269240379333,74,84
2,0.6474132002504821,0.5577928423881531,74,84
3,0.5009415947943203,0.44576770067214966,74,84
4,0.4080114471834844,0.39406341314315796,74,84
5,0.3618667164516524,0.37120479345321655,74,84
6,0.34285542226023263,0.36347687244415283,74,84
7,0.33393020924264366,0.36252033710479736,74,84
8,0.3267977984322593,0.3524577021598816,74,84
9,0.32206483508839834,0.348514586687088,74,84
10,0.3177503950637001,0.3441561162471771,74,84
11,0.3096445522465401,0.33985957503318787,74,84
12,0.3033973683485139,0.33355772495269775,74,84
13,0.3014162969117721,0.32887840270996094,74,84
14,0.29359037578430874,0.31927376985549927,74,84
15,0.2877574980373234,0.3169917166233063,74,84
16,0.2835290696417725,0.3164864480495453,74,84
17,0.2796409320314966,0.31212499737739563,74,84
18,0.2758033323651907,0.30718785524368286,74,84
19,0.2722218470156235,0.3031860589981079,74,84
20,0.26834147955441995,0.3014715313911438,74,84
21,0.2646568927495252,0.3032558858394623,74,84
22,0.26194414287669976,0.30334001779556274,74,84
23,0.25912836480329826,0.2996038496494293,74,84
24,0.25643421875093514,0.29593318700790405,74,84
25,0.2543256445236169,0.2939896583557129,74,84
26,0.2519062283424819,0.2899269163608551,74,84
27,0.24966578883022528,0.29310598969459534,74,84
28,0.24794956806544438,0.294836163520813,74,84
29,0.2464069710748825,0.29032859206199646,74,84
30,0.24458404493075536,0.290805459022522,74,84
31,0.24291623485363098,0.2931859791278839,74,84
32,0.24246981500095724,0.2933138310909271,74,84
33,0.23982859435025725,0.287424772977829,74,84
34,0.2385212911557142,0.29034674167633057,74,84
35,0.23804060550553013,0.28540799021720886,74,84
36,0.23582963028783102,0.29260796308517456,74,84
37,0.23411953039140984,0.2991044223308563,74,84
38,0.23294618551312576,0.2838602662086487,74,84
39,0.23113805380791574,0.2840670943260193,74,84
40,0.22957722762520522,0.2866785526275635,74,84
41,0.22838657268138784,0.28606051206588745,74,84
42,0.22674896560468435,0.28064554929733276,74,84
43,0.2251591491229499,0.2832581400871277,74,84
44,0.22358427774002126,0.27427366375923157,74,84
45,0.22148053128051415,0.2830294370651245,74,84
46,0.22023359677816426,0.2776045501232147,74,84
47,0.21965121918120464,0.2779514491558075,74,84
48,0.2183782882509713,0.27999362349510193,74,84
49,0.2167980487164588,0.2760775089263916,74,84
50,0.21470576194630944,0.27207446098327637,74,84
51,0.21365985754007108,0.27669504284858704,74,84
52,0.21219205648355763,0.2832103669643402,74,84
53,0.20966978226765057,0.27254995703697205,74,84
54,0.20946112792241006,0.27371448278427124,74,84
55,0.20628290528322774,0.2764243483543396,74,84
56,0.20470282357093217,0.2800145447254181,74,84
57,0.20314428165101753,0.28421175479888916,74,84
58,0.20238772231743568,0.2716149091720581,74,84
59,0.2000238322340358,0.27312612533569336,74,84
60,0.1991626951270217,0.2667027413845062,74,84
61,0.1980005699149396,0.2697781026363373,74,84
62,0.19629109211020368,0.2739754021167755,74,84
63,0.19513356520250497,0.2668125629425049,74,84
64,0.19396533840387553,0.270700067281723,74,84
65,0.19265330463046126,0.26612386107444763,74,84
66,0.19157049280945357,0.2669258117675781,74,84
67,0.1905488630127637,0.27019384503364563,74,84
68,0.18976319967931737,0.2632807195186615,74,84
69,0.1889376920179509,0.2766034007072449,74,84
70,0.18701245612021017,0.2753123342990875,74,84
71,0.1863353213775551,0.2649971544742584,74,84
72,0.1854388467592418,0.2642224133014679,74,84
73,0.18438781081821146,0.26729995012283325,74,84
74,0.18306756181842776,0.262374609708786,74,84
75,0.1823595416282771,0.2645290195941925,74,84
76,0.18137432156762992,0.268167108297348,74,84
77,0.18013825221864355,0.26358935236930847,74,84
78,0.17874079150051336,0.26762154698371887,74,84
79,0.17836672185744434,0.2658647298812866,74,84
80,0.17682660295178299,0.2678529918193817,74,84
81,0.17580546039062528,0.26992422342300415,74,84
82,0.17441824242939344,0.2629881203174591,74,84
83,0.17356300731393168,0.2641129195690155,74,84
84,0.17268809742616856,0.2652949392795563,74,84
