epoch,train_loss,val_loss,best_epoch,early_stop_epoch
1,0.8806729333313521,0.539893388748169,51,61
2,0.435646940449614,0.31567224860191345,51,61
3,0.2826970026568139,0.26739001274108887,51,61
4,0.23546714244664155,0.23607243597507477,51,61
5,0.21245545846628397,0.21592985093593597,51,61
6,0.1978500846850511,0.20254965126514435,51,61
7,0.18667538528168182,0.19153279066085815,51,61
8,0.17766315573045768,0.1832556128501892,51,61
9,0.16988985722176814,0.17891767621040344,51,61
10,0.16339629616519039,0.17201094329357147,51,61
11,0.15730030990263688,0.16775216162204742,51,61
12,0.15179623233701195,0.16093966364860535,51,61
13,0.14651233544045655,0.15942195057868958,51,61
14,0.1412246155143476,0.15413273870944977,51,61
15,0.13706857509380252,0.14985468983650208,51,61
16,0.1328321489140451,0.1429540365934372,51,61
17,0.12892891542096865,0.14162692427635193,51,61
18,0.12542716703296738,0.13746340572834015,51,61
19,0.12212696009745141,0.13445217907428741,51,61
20,0.1190949124883969,0.13452483713626862,51,61
21,0.11684262802964054,0.12799294292926788,51,61
22,0.1142902497087377,0.12758998572826385,51,61
23,0.11228473062602018,0.12460343539714813,51,61
24,0.11055727491196339,0.12216032296419144,51,61
25,0.10840996972571361,0.12342461198568344,51,61
26,0.10706079217291598,0.12096302211284637,51,61
27,0.10527918493282228,0.11964616179466248,51,61
28,0.10367099577661786,0.12080086022615433,51,61
29,0.10225302969734153,0.12031316757202148,51,61
30,0.10106569663583306,0.11699199676513672,51,61
31,0.09987716586260181,0.1151810958981514,51,61
32,0.09823870023353459,0.11526802182197571,51,61
33,0.09679703647126102,0.11549150198698044,51,61
34,0.09583906893344388,0.1133909597992897,51,61
35,0.09462683557468818,0.11124318838119507,51,61
36,0.09353676980242726,0.11296717077493668,51,61
37,0.0921979089364516,0.11297047883272171,51,61
38,0.09108692139162869,0.11134668439626694,51,61
39,0.08939745725104946,0.10942111164331436,51,61
40,0.08850754595120618,0.10837122797966003,51,61
41,0.08742994977366514,0.1091555804014206,51,61
42,0.0861917787701263,0.10705846548080444,51,61
43,0.08506683780049926,0.10609936714172363,51,61
44,0.08374436623922232,0.10802191495895386,51,61
45,0.08284163570097003,0.10429040342569351,51,61
46,0.08166701113921979,0.10432825237512589,51,61
47,0.08074785876374971,0.10414265096187592,51,61
48,0.07993980747352647,0.10384105145931244,51,61
49,0.07907135162549528,0.10220029205083847,51,61
50,0.07814929822361423,0.10058880597352982,51,61
51,0.07739787480023445,0.09891405701637268,51,61
52,0.07649692819947801,0.10106555372476578,51,61
53,0.07586743194462185,0.10101405531167984,51,61
54,0.07505788911014202,0.10224739462137222,51,61
55,0.0743172980672315,0.10305185616016388,51,61
56,0.07382458301579678,0.10030738264322281,51,61
57,0.07305046352897962,0.10065560787916183,51,61
58,0.07247401287749296,0.09970934689044952,51,61
59,0.07179789969183033,0.10042226314544678,51,61
60,0.07091846450354944,0.10091579705476761,51,61
61,0.07062361752151002,0.0999387875199318,51,61
