epoch,train_loss,val_loss,best_epoch,early_stop_epoch
1,0.9378111573291353,0.8020983338356018,56,66
2,0.7107063208581642,0.5764384269714355,56,66
3,0.5398942730684575,0.5125130414962769,56,66
4,0.4521108240143094,0.4401432275772095,56,66
5,0.3907005063919966,0.4130267798900604,56,66
6,0.3667039552120475,0.3999254107475281,56,66
7,0.3562051991399683,0.3940693736076355,56,66
8,0.3521032612740463,0.3913516402244568,56,66
9,0.347812341113272,0.39013463258743286,56,66
10,0.3445488834399162,0.3884839117527008,56,66
11,0.3414419132840157,0.386164128780365,56,66
12,0.3402629894913202,0.38475802540779114,56,66
13,0.33634833399262126,0.37996354699134827,56,66
14,0.3332211872231574,0.3770822286605835,56,66
15,0.3305745363190327,0.3747333586215973,56,66
16,0.3275348693126757,0.3719913065433502,56,66
17,0.32438906449482446,0.3686685562133789,56,66
18,0.3218679595684332,0.36594343185424805,56,66
19,0.31853891488978003,0.36297979950904846,56,66
20,0.31476168646051267,0.36099132895469666,56,66
21,0.3481428366496558,0.38121914863586426,56,66
22,0.32670436303648526,0.37079375982284546,56,66
23,0.31528339416685935,0.36116859316825867,56,66
24,0.31118068898227536,0.3635255694389343,56,66
25,0.3103359524171205,0.3632146418094635,56,66
26,0.30951670564681466,0.35699284076690674,56,66
27,0.3108642985888039,0.3572557866573334,56,66
28,0.30334770557126906,0.35578158497810364,56,66
29,0.30270864389719687,0.35858219861984253,56,66
30,0.30693373351448344,0.35223108530044556,56,66
31,0.30551979659610884,0.353016197681427,56,66
32,0.30338136256361886,0.3532799780368805,56,66
33,0.29859371727060535,0.3500915467739105,56,66
34,0.31080758817673093,0.3533190190792084,56,66
35,0.33706477536687435,0.3540858328342438,56,66
36,0.319834057450904,0.34772738814353943,56,66
37,0.29998219702600915,0.3432440161705017,56,66
38,0.2942211301280251,0.3429745137691498,56,66
39,0.317830023623804,0.3384982943534851,56,66
40,0.2988792412210156,0.33607959747314453,56,66
41,0.291881606994626,0.33907008171081543,56,66
42,0.2892351986715862,0.335045725107193,56,66
43,0.2875985556853312,0.3325822651386261,56,66
44,0.2854723592482605,0.3426409065723419,56,66
45,0.28338166529246067,0.3344966173171997,56,66
46,0.28136994487926426,0.33139824867248535,56,66
47,0.2790588404549453,0.3362407088279724,56,66
48,0.27751549888889665,0.3233526647090912,56,66
49,0.2753018876183916,0.3234879672527313,56,66
50,0.275481560392331,0.33195531368255615,56,66
51,0.27231711851920715,0.3271423876285553,56,66
52,0.2708229537263916,0.3224920332431793,56,66
53,0.2692581107773986,0.32100895047187805,56,66
54,0.26694424590746624,0.31699857115745544,56,66
55,0.2652818957008979,0.3170020282268524,56,66
56,0.26362230660811087,0.3131929636001587,56,66
57,0.26217024666277483,0.31664612889289856,56,66
58,0.2604366870884461,0.31416940689086914,56,66
59,0.25881535117090304,0.31753063201904297,56,66
60,0.258106683226522,0.31974369287490845,56,66
61,0.256930640276082,0.3200773000717163,56,66
62,0.255500336186359,0.32334691286087036,56,66
63,0.2538329605621904,0.3176957368850708,56,66
64,0.25338939208240363,0.31707945466041565,56,66
65,0.2517893352013739,0.3156733214855194,56,66
66,0.2508188393052341,0.3140573501586914,56,66
